s__Bacteroides_dorei_read006359	gi|423246758|ref|NZ_JH724137.1|:c243489-242365|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HZK4|UniRef50_H8KSK6|1125	96.0	100.0							0	
s__Bacteroides_dorei_read006361	gi|423243877|ref|NZ_JH724133.1|:62216-63670|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L075|UniRef50_Q7MWM7|1455	96.0	100.0							0	
s__Bacteroides_dorei_read006364	gi|423244793|ref|NZ_JH724134.1|:686634-687335|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L775|UniRef50_F0R927|702	97.0	100.0							0	
s__Bacteroides_dorei_read006366	gi|423246397|ref|NZ_JH724136.1|:c128916-128422|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I8VT24|UniRef50_I8VT24|495	97.0	100.0							0	
s__Bacteroides_dorei_read006368	gi|423228953|ref|NZ_JH724111.1|:c1010140-1007609|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_F0R6Q1|2532	94.0	100.0							0	
s__Bacteroides_dorei_read006369	gi|423246758|ref|NZ_JH724137.1|:225046-226932|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KXV6|UniRef50_R5RCE5|1887	98.0	100.0							0	
s__Bacteroides_dorei_read006370	gi|423232535|ref|NZ_JH724116.1|:c212287-209327|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9QBS1|UniRef50_I9QBS1|2961	97.0	100.0							0	
s__Bacteroides_dorei_read006371	gi|423246397|ref|NZ_JH724136.1|:c170325-167605|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R7P2J9|2721	100.0	100.0							0	
s__Bacteroides_dorei_read006372	gi|423230134|ref|NZ_JH724112.1|:c532366-529928|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_H1YBQ2|2439	97.0	100.0							0	
s__Bacteroides_dorei_read006373	gi|512436190|ref|NZ_KE159478.1|:c210123-207781|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_unknown|UniRef50_R6IS99|2343	97.0	100.0							0	
s__Bacteroides_dorei_read006374	gi|423227774|ref|NZ_JH724110.1|:c802923-801793|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I8WKK5|UniRef50_F2KZ11|1131	98.0	100.0							0	
s__Bacteroides_dorei_read006375	gi|423231083|ref|NZ_JH724113.1|:653882-655330|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A0A015YDJ3|UniRef50_Q64SA4|1449	96.0	100.0							0	
s__Bacteroides_dorei_read006376	gi|423244793|ref|NZ_JH724134.1|:297944-299050|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HKE1|UniRef50_R6HKE1|1107	96.0	100.0							0	
s__Bacteroides_dorei_read006377	gi|423227774|ref|NZ_JH724110.1|:c1393444-1390256|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_unknown|3189	96.0	100.0							0	
s__Bacteroides_dorei_read006378	gi|423243877|ref|NZ_JH724133.1|:873986-875659|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_unknown|1674	96.0	100.0							0	
s__Bacteroides_dorei_read006379	gi|512436186|ref|NZ_KE159474.1|:829906-830688|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_A6KWI9|UniRef50_F2KU81|783	95.0	100.0							0	
s__Bacteroides_dorei_read006380	gi|423227774|ref|NZ_JH724110.1|:c880903-877904|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_E6SMW0|3000	95.0	100.0							0	
s__Bacteroides_dorei_read006382	gi|423227774|ref|NZ_JH724110.1|:c157707-156019|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6AN66|UniRef50_P9WQK2|1689	97.0	100.0							0	
s__Bacteroides_dorei_read006383	gi|423242718|ref|NZ_JH724132.1|:c669918-668722|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L3N1|UniRef50_K0CZ06|1197	96.0	100.0							0	
s__Bacteroides_dorei_read006384	gi|423247225|ref|NZ_JH724139.1|:c19529-18840|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L1F0|UniRef50_R5JMJ1|690	96.0	100.0							0	
s__Bacteroides_dorei_read006385	gi|423228953|ref|NZ_JH724111.1|:481548-485285|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HKC7|UniRef50_R6HKC7|3738	99.0	100.0							0	
s__Bacteroides_dorei_read006386	gi|423227774|ref|NZ_JH724110.1|:614877-616820|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L304|UniRef50_A6L304|1944	95.0	100.0							0	
s__Bacteroides_dorei_read006387	gi|423244793|ref|NZ_JH724134.1|:444909-447476|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R5UHE4|2568	98.0	100.0							0	
s__Bacteroides_dorei_read006388	gi|423244793|ref|NZ_JH724134.1|:11406-13052|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KWY0|UniRef50_A6KWY0|1647	97.0	100.0							0	
s__Bacteroides_dorei_read006389	gi|150002608|ref|NC_009614.1|:2079514-2080881|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_A6L0S0|UniRef50_A6L0S0|1368	97.0	100.0							0	
s__Bacteroides_dorei_read006392	gi|423241791|ref|NZ_JH724158.1|:92876-94150|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_J9FUZ5|UniRef50_Q2S1G4|1275	97.0	100.0							0	
s__Bacteroides_dorei_read006394	gi|423243877|ref|NZ_JH724133.1|:c654013-652982|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HIA1|UniRef50_R6HIA1|1032	99.0	100.0							0	
s__Bacteroides_dorei_read006397	gi|423244793|ref|NZ_JH724134.1|:613647-616874|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_unknown|3228	98.0	100.0							0	
s__Bacteroides_dorei_read006398	gi|423245752|ref|NZ_JH724135.1|:372615-374069|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HJG0|UniRef50_R7PF44|1455	98.0	100.0							0	
s__Bacteroides_dorei_read006399	gi|150002608|ref|NC_009614.1|:c3096006-3095437|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_A6L305|UniRef50_R7DXZ0|570	97.0	100.0							0	
s__Bacteroides_dorei_read006400	gi|423246995|ref|NZ_JH724138.1|:135382-136764|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HV00|UniRef50_R6KNY1|1383	96.0	100.0							0	
s__Bacteroides_dorei_read006401	gi|423228953|ref|NZ_JH724111.1|:c675743-674226|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_D4V927|UniRef50_R7P2A2|1518	96.0	100.0							0	
s__Bacteroides_dorei_read006402	gi|345651599|ref|NZ_JH114320.1|:c3339-2080|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KWY4|UniRef50_R6JCH8|1260	97.0	100.0							0	
s__Bacteroides_dorei_read006403	gi|423230134|ref|NZ_JH724112.1|:115386-116741|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R6M7U0|1356	94.0	100.0							0	
s__Bacteroides_dorei_read006404	gi|423227774|ref|NZ_JH724110.1|:1361356-1362594|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L1I3|UniRef50_R5MG36|1239	98.0	100.0							0	
s__Bacteroides_dorei_read006405	gi|423242718|ref|NZ_JH724132.1|:c702179-700917|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HUR2|UniRef50_R6ZQ01|1263	96.0	100.0							0	
s__Bacteroides_dorei_read006406	gi|223956329|ref|NZ_DS995531.1|:177742-179364|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HPL5|UniRef50_A3I1Q9|1623	98.0	100.0							0	
s__Bacteroides_dorei_read006407	gi|150002608|ref|NC_009614.1|:3754386-3755348|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_A6L4I2|UniRef50_R6MUF9|963	98.0	100.0							0	
s__Bacteroides_dorei_read006408	gi|423247225|ref|NZ_JH724139.1|:14149-17013|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_UPI000468D7B3|2865	96.0	100.0							0	
s__Bacteroides_dorei_read006409	gi|423244793|ref|NZ_JH724134.1|:c21476-20448|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KWX4|UniRef50_D6D0E9|1029	96.0	100.0							0	
s__Bacteroides_dorei_read006410	gi|423230134|ref|NZ_JH724112.1|:878221-878481|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I8WDQ5|UniRef50_R5K267|261	97.0	100.0							0	
s__Bacteroides_dorei_read006411	gi|423231768|ref|NZ_JH724114.1|:c167910-165706|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9F997|UniRef50_I9F997|2205	96.0	100.0							0	
s__Bacteroides_dorei_read006412	gi|223956329|ref|NZ_DS995531.1|:162681-163196|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KWP3|UniRef50_R6IHV3|516	97.0	100.0							0	
s__Bacteroides_dorei_read006413	gi|423227774|ref|NZ_JH724110.1|:c596852-595254|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HNI7|UniRef50_R7EFC2|1599	100.0	100.0							0	
s__Bacteroides_dorei_read006414	gi|423246397|ref|NZ_JH724136.1|:c105020-102681|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I8VWF6|UniRef50_I8VWF6|2340	98.0	100.0							0	
s__Bacteroides_dorei_read006415	gi|423239798|ref|NZ_JH724154.1|:c47481-45997|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KWU7|UniRef50_R5LUE2|1485	95.0	100.0							0	
s__Bacteroides_dorei_read006418	gi|423228953|ref|NZ_JH724111.1|:525405-527111|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HKG2|UniRef50_R7H5G3|1707	99.0	100.0							0	
s__Bacteroides_dorei_read006419	gi|423230134|ref|NZ_JH724112.1|:152580-154355|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_C2PGZ5|1776	98.0	100.0							0	
s__Bacteroides_dorei_read006420	gi|423228953|ref|NZ_JH724111.1|:457056-459716|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_C3R7Z6|UniRef50_I9R9Q4|2661	98.0	100.0							0	
s__Bacteroides_dorei_read006421	gi|423227774|ref|NZ_JH724110.1|:363543-365291|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L3L3|UniRef50_R6ADV9|1749	99.0	100.0							0	
s__Bacteroides_dorei_read006422	gi|423247767|ref|NZ_JH724142.1|:c31868-29550|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R6HXC8|2319	97.0	100.0							0	
s__Bacteroides_dorei_read006423	gi|294776687|ref|NZ_ADKO01000066.1|:c1231-170|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_I9GA88|UniRef50_F8N6B3|1062	96.0	100.0							0	
s__Bacteroides_dorei_read006424	gi|423246397|ref|NZ_JH724136.1|:c259466-258414|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I8VR59|UniRef50_R6W083|1053	96.0	100.0							0	
s__Bacteroides_dorei_read006425	gi|423247421|ref|NZ_JH724140.1|:c94040-90081|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L237|UniRef50_A6L237|3960	95.0	100.0							0	
s__Bacteroides_dorei_read006426	gi|345651604|ref|NZ_JH114325.1|:c318367-318149|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7P1D1|UniRef50_R5M0M1|219	98.0	100.0							0	
s__Bacteroides_dorei_read006428	gi|423227774|ref|NZ_JH724110.1|:848693-850879|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7NLZ2|UniRef50_R6ACB7|2187	96.0	100.0							0	
s__Bacteroides_dorei_read006429	gi|423246397|ref|NZ_JH724136.1|:c52176-48688|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_Q5LCU8|3489	93.0	100.0							0	
s__Bacteroides_dorei_read006430	gi|423231083|ref|NZ_JH724113.1|:664670-666178|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A0A015UAR2|UniRef50_F0R8E9|1509	97.0	100.0							0	
s__Bacteroides_dorei_read006431	gi|423247604|ref|NZ_JH724141.1|:154007-156115|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_F0R6L9|2109	98.0	100.0							0	
s__Bacteroides_dorei_read006432	gi|345651600|ref|NZ_JH114321.1|:343248-344021|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L1M6|UniRef50_Q5LHD7|774	97.0	100.0							0	
s__Bacteroides_dorei_read006433	gi|423247767|ref|NZ_JH724142.1|:c62787-61384|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_Q5L8W2|UniRef50_P58696|1404	96.0	100.0							0	
s__Bacteroides_dorei_read006435	gi|423243877|ref|NZ_JH724133.1|:c747742-743516|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KZ32|UniRef50_R6AJV8|4227	97.0	100.0							0	
s__Bacteroides_dorei_read006436	gi|423244793|ref|NZ_JH724134.1|:c479057-477069|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R7P0G3|1989	98.0	100.0							0	
s__Bacteroides_dorei_read006437	gi|423246758|ref|NZ_JH724137.1|:130760-134566|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7P1F5|UniRef50_R6B8Z4|3807	95.0	100.0							0	
s__Bacteroides_dorei_read006438	gi|423244793|ref|NZ_JH724134.1|:c512636-511860|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L7N1|UniRef50_Q5LBZ2|777	95.0	100.0							0	
s__Bacteroides_dorei_read006439	gi|423247604|ref|NZ_JH724141.1|:c52805-50562|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R7IN27|2244	97.0	100.0							0	
s__Bacteroides_dorei_read006440	gi|423247893|ref|NZ_JH724144.1|:1879-3516|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9Q7F0|UniRef50_I9Q7F0|1638	96.0	100.0							0	
s__Bacteroides_dorei_read006441	gi|423230134|ref|NZ_JH724112.1|:555989-557155|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HFJ7|UniRef50_F0R9C1|1167	95.0	100.0							0	
s__Bacteroides_dorei_read006442	gi|423244793|ref|NZ_JH724134.1|:861206-862423|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_D4IMY3|UniRef50_E6SWE8|1218	99.0	100.0							0	
s__Bacteroides_dorei_read006443	gi|423246758|ref|NZ_JH724137.1|:c96407-95109|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KXR2|UniRef50_D5EV84|1299	97.0	100.0							0	
s__Bacteroides_dorei_read006444	gi|423243877|ref|NZ_JH724133.1|:1007855-1008394|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KYG7|UniRef50_R6HY06|540	99.0	100.0							0	
s__Bacteroides_dorei_read006445	gi|423231083|ref|NZ_JH724113.1|:468179-469405|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7NTM2|UniRef50_P46920|1227	97.0	100.0							0	
s__Bacteroides_dorei_read006446	gi|423244793|ref|NZ_JH724134.1|:c1047984-1047073|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HHX5|UniRef50_R6HHX5|912	99.0	100.0							0	
s__Bacteroides_dorei_read006447	gi|423243877|ref|NZ_JH724133.1|:1035803-1037197|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HXY9|UniRef50_W0AAI2|1395	97.0	100.0							0	
s__Bacteroides_dorei_read006448	gi|423227774|ref|NZ_JH724110.1|:c1185196-1181975|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HW03|UniRef50_R7P4Q4|3222	99.0	100.0							0	
s__Bacteroides_dorei_read006449	gi|423242718|ref|NZ_JH724132.1|:c1117082-1115466|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L2L8|UniRef50_R6S9D4|1617	98.0	100.0							0	
s__Bacteroides_dorei_read006450	gi|423243877|ref|NZ_JH724133.1|:1088586-1089380|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_G1UMX9|UniRef50_I9QZJ5|795	96.0	100.0							0	
s__Bacteroides_dorei_read006451	gi|423238261|ref|NZ_JH724153.1|:1134059-1134691|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L3I2|UniRef50_R6D4F6|633	97.0	100.0							0	
s__Bacteroides_dorei_read006452	gi|423245752|ref|NZ_JH724135.1|:108764-109978|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9FEK5|UniRef50_Q64TE6|1215	96.0	100.0							0	
s__Bacteroides_dorei_read006453	gi|423240537|ref|NZ_JH724155.1|:384473-385108|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7P4N9|UniRef50_R7J2M6|636	98.0	100.0							0	
s__Bacteroides_dorei_read006454	gi|223956335|ref|NZ_DS995537.1|:798960-800060|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L3J1|UniRef50_A6L8G2|1101	96.0	100.0							0	
s__Bacteroides_dorei_read006455	gi|423230134|ref|NZ_JH724112.1|:924531-926075|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6I138|UniRef50_L0G1X1|1545	96.0	100.0							0	
s__Bacteroides_dorei_read006457	gi|423242718|ref|NZ_JH724132.1|:407994-408308|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HJB8|UniRef50_R6DTW3|315	98.0	100.0							0	
s__Bacteroides_dorei_read006458	gi|150002608|ref|NC_009614.1|:c4720833-4719907|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_D4V6Z2|UniRef50_R6XDY8|927	93.0	100.0							0	
s__Bacteroides_dorei_read006459	gi|423245752|ref|NZ_JH724135.1|:c198053-195684|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L539|UniRef50_A6L539|2370	96.0	100.0							0	
s__Bacteroides_dorei_read006460	gi|223956335|ref|NZ_DS995537.1|:804379-805578|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L3J7|UniRef50_R7EDB9|1200	96.0	100.0							0	
s__Bacteroides_dorei_read006461	gi|423240537|ref|NZ_JH724155.1|:78470-79105|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HIG9|UniRef50_R6J847|636	96.0	100.0							0	
s__Bacteroides_dorei_read006462	gi|423246397|ref|NZ_JH724136.1|:c52176-48688|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_Q5LCU8|3489	97.0	100.0							0	
s__Bacteroides_dorei_read006463	gi|423247604|ref|NZ_JH724141.1|:136093-136521|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HLV0|UniRef50_R6S898|429	98.0	100.0							0	
s__Bacteroides_dorei_read006464	gi|423241558|ref|NZ_JH724157.1|:118485-120710|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R7NVB1|2226	99.0	100.0							0	
s__Bacteroides_dorei_read006466	gi|423231083|ref|NZ_JH724113.1|:c386837-385812|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6IGK4|UniRef50_R6J336|1026	99.0	100.0							0	
s__Bacteroides_dorei_read006467	gi|423231083|ref|NZ_JH724113.1|:267196-268206|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7P0Q0|UniRef50_R7P0Q0|1011	100.0	100.0							0	
s__Bacteroides_dorei_read006468	gi|423246758|ref|NZ_JH724137.1|:c140431-136376|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_C3REY2|UniRef50_C3REY2|4056	97.0	100.0							0	
s__Bacteroides_dorei_read006470	gi|512436177|ref|NZ_KE159465.1|:381701-382552|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_A6L2V6|UniRef50_Q11TY6|852	98.0	100.0							0	
s__Bacteroides_dorei_read006471	gi|423231083|ref|NZ_JH724113.1|:c343566-342532|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L533|UniRef50_R6E8V4|1035	97.0	100.0							0	
s__Bacteroides_dorei_read006473	gi|423243877|ref|NZ_JH724133.1|:c784668-780547|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KZ04|UniRef50_R7NQJ3|4122	97.0	100.0							0	
s__Bacteroides_dorei_read006474	gi|423231083|ref|NZ_JH724113.1|:c495985-493427|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R5FP64|2559	96.0	100.0							0	
s__Bacteroides_dorei_read006476	gi|423232811|ref|NZ_JH724118.1|:30146-31381|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L0P9|UniRef50_F0R5K9|1236	98.0	100.0							0	
s__Bacteroides_dorei_read006477	gi|423232207|ref|NZ_JH724115.1|:275059-277305|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_L0FXA8|2247	100.0	100.0							0	
s__Bacteroides_dorei_read006478	gi|150002608|ref|NC_009614.1|:2745951-2747606|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_D4VKI7|UniRef50_R6D207|1656	95.0	100.0							0	
s__Bacteroides_dorei_read006479	gi|423242718|ref|NZ_JH724132.1|:c541272-539113|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L3U5|UniRef50_G8ULE1|2160	95.0	100.0							0	
s__Bacteroides_dorei_read006480	gi|423230134|ref|NZ_JH724112.1|:c650585-648438|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_A6LH84|2148	97.0	100.0							0	
s__Bacteroides_dorei_read006481	gi|423230134|ref|NZ_JH724112.1|:c541393-540806|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R6HTP2|588	94.0	100.0							0	
s__Bacteroides_dorei_read006482	gi|223956331|ref|NZ_DS995533.1|:88088-88369|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_C3Q522|UniRef50_G1UL66|282	98.0	100.0							0	
s__Bacteroides_dorei_read006483	gi|423243877|ref|NZ_JH724133.1|:c293796-292486|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HVU6|UniRef50_R6HVU6|1311	97.0	100.0							0	
s__Bacteroides_dorei_read006485	gi|423242718|ref|NZ_JH724132.1|:c428919-427768|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6IGG7|UniRef50_Q7VL09|1152	97.0	100.0							0	
s__Bacteroides_dorei_read006486	gi|423230134|ref|NZ_JH724112.1|:c747643-746459|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HIG3|UniRef50_A6KZ57|1185	100.0	100.0							0	
s__Bacteroides_dorei_read006487	gi|423243877|ref|NZ_JH724133.1|:c646438-645260|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KZ96|UniRef50_A6KZ96|1179	99.0	100.0							0	
s__Bacteroides_dorei_read006488	gi|423230134|ref|NZ_JH724112.1|:36139-37776|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HRB8|UniRef50_R5CDQ7|1638	96.0	100.0							0	
s__Bacteroides_dorei_read006491	gi|423246397|ref|NZ_JH724136.1|:c17730-16843|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HMV9|UniRef50_R7CZU3|888	96.0	100.0							0	
s__Bacteroides_dorei_read006493	gi|423246758|ref|NZ_JH724137.1|:c34682-32331|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_UPI0003793CD0|2352	97.0	100.0							0	
s__Bacteroides_dorei_read006494	gi|423239798|ref|NZ_JH724154.1|:794138-794863|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_C3QUD0|UniRef50_C3QUD0|726	97.0	100.0							0	
s__Bacteroides_dorei_read006495	gi|423227774|ref|NZ_JH724110.1|:c106965-105694|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7P1A4|UniRef50_P12995|1272	99.0	100.0							0	
s__Bacteroides_dorei_read006496	gi|423228953|ref|NZ_JH724111.1|:141385-144363|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_Q64YW0|2979	99.0	100.0							0	
s__Bacteroides_dorei_read006497	gi|423242718|ref|NZ_JH724132.1|:c262679-261906|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7P3Y7|UniRef50_P26396|774	95.0	100.0							0	
s__Bacteroides_dorei_read006498	gi|223956333|ref|NZ_DS995535.1|:c355224-354223|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9QPI5|UniRef50_D7J409|1002	98.0	100.0							0	
s__Bacteroides_dorei_read006500	gi|423227774|ref|NZ_JH724110.1|:c1003177-1002341|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9F0G1|UniRef50_A6L289|837	93.0	100.0							0	
s__Bacteroides_dorei_read006502	gi|423227774|ref|NZ_JH724110.1|:83441-84619|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L426|UniRef50_I6X074|1179	96.0	100.0							0	
s__Bacteroides_dorei_read006503	gi|223956336|ref|NZ_DS995538.1|:273120-273482|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_Q650C6|UniRef50_R6MJQ9|363	99.0	100.0							0	
s__Bacteroides_dorei_read006505	gi|423228953|ref|NZ_JH724111.1|:c879165-878494|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9QRG4|UniRef50_R7CUC9|672	99.0	100.0							0	
s__Bacteroides_dorei_read006506	gi|423228953|ref|NZ_JH724111.1|:41409-42395|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HHB5|UniRef50_R5HYM0|987	97.0	100.0							0	
s__Bacteroides_dorei_read006507	gi|423227774|ref|NZ_JH724110.1|:c880903-877904|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_E6SMW0|3000	97.0	100.0							0	
s__Bacteroides_dorei_read006508	gi|423231083|ref|NZ_JH724113.1|:546637-547359|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L5K6|UniRef50_R6WTW8|723	99.0	100.0							0	
s__Bacteroides_dorei_read006509	gi|423231768|ref|NZ_JH724114.1|:125212-126702|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7P0V1|UniRef50_P42604|1491	95.0	100.0							0	
s__Bacteroides_dorei_read006511	gi|423231768|ref|NZ_JH724114.1|:c165611-162291|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9QKC7|UniRef50_I9QKC7|3321	98.0	100.0							0	
s__Bacteroides_dorei_read006513	gi|423230134|ref|NZ_JH724112.1|:1135983-1140185|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I8WB73|UniRef50_I8WB73|4203	96.0	100.0							0	
s__Bacteroides_dorei_read006514	gi|423228953|ref|NZ_JH724111.1|:c981805-980030|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_Q64SE6|UniRef50_Q64SE6|1776	95.0	100.0							0	
